gene,ctrl_1,ctrl_2,ctrl_3,lps_1,lps_2,lps_3
Gm47629,0,0,0,0,0,0
Tbcel,1043,726,766,563,529,481
ENSMUSG00002076491,0,0,0,0,0,0
Gm16322,0,0,0,0,0,0
Grik4,0,0,0,0,0,0
ENSMUSG00002076682,0,0,0,0,0,0
ENSMUSG00002076740,0,0,0,0,0,0
Gm47931,0,0,0,0,0,0
Arhgef12,819,540,466,591,428,411
Gm5831,0,0,0,0,0,0
Tlcd5,0,0,0,0,0,0
Pou2f3,0,0,0,0,0,0
Rpl26-ps6,0,0,0,0,0,0
Oaf,122,80,47,816,653,550
D630033O11Rik,5,3,10,12,12,10
Trim29,10,3,5,1,2,0
Gm36799,0,0,0,0,0,0
Gm47475,0,0,0,0,0,0
Gm28215,0,0,0,0,0,0
Gm36855,0,0,0,0,0,0
Gm29909,0,0,0,0,0,0
Gm29961,0,0,0,0,0,0
Gm5364,0,0,0,0,0,0
Gm30015,0,0,0,0,0,0
Gm47542,0,0,0,0,0,0
Nectin1,223,183,155,4,0,2
Gm23326,0,0,0,0,0,0
Gm30373,0,0,0,0,0,0
Gm10688,0,0,0,0,0,0
E230034D01Rik,0,0,0,0,0,0
Gm47345,0,0,0,0,0,0
Gm39323,0,0,0,0,0,0
Thy1,0,1,0,0,0,0
Gm49380,0,0,0,0,0,0
Gm39325,0,0,0,0,0,0
Usp2,931,546,489,20,14,19
Rnf26,145,77,90,39,36,39
Mfrp,1,0,0,0,0,0
C1qtnf5,0,0,0,0,0,0
Gm20444,0,0,0,0,0,0
Gm47327,0,0,0,0,0,0
Gm26737,9,12,3,9,6,0
Gm10687,0,0,0,0,0,0
Mcam,9,2,7,3,7,8
Cbl,6027,3813,4284,2978,3106,2979
5830462O15Rik,0,0,0,0,0,0
Gm47255,0,0,0,0,5,0
Ccdc153,0,0,0,0,0,0
Pdzd3,0,1,0,0,0,1
Nlrx1,510,297,297,83,78,108
Gm10686,1,6,5,2,0,7
Abcg4,0,0,1,6,2,1
Gm48604,81,39,46,56,68,56
Hinfp,711,461,468,848,858,753
C2cd2l,1046,720,767,103,77,71
Dpagt1,1469,1020,889,606,617,528
Gm48853,2,1,2,0,2,0
H2ax,1469,1191,1022,326,339,289
ENSMUSG00002075808,0,0,0,0,0,0
Hmbs,1019,704,674,177,153,137
Vps11,2152,1511,1343,1270,1107,1131
7SK|ENSMUSG00002075510.1,0,0,0,0,0,0
Gm10080,38,10,15,24,25,16
9430081H08Rik,12,2,7,1,0,8
Hyou1,4218,3093,2889,2841,2299,1974
Gm26306,0,0,0,0,0,0
Slc37a4,580,342,390,200,192,183
Mir7085,0,0,0,0,0,0
Trappc4,1110,777,775,959,948,745
Rps25,15111,10306,10133,12759,11485,9855
Ccdc84,261,230,163,134,76,118
Gm47186,0,0,0,0,0,0
Foxr1,0,2,0,0,0,0
Upk2,0,0,0,0,0,0
Gm9830,9,8,4,3,0,0
C030014I23Rik,0,5,2,0,0,0
Gm22540,2,0,4,0,0,0
Gm47204,0,0,0,0,0,0
Gm47205,3,0,0,0,0,0
Bcl9l,553,383,448,75,107,96
Cxcr5,5,1,7,5,0,8
Gm47230,1,0,0,0,0,0
Gm47231,0,2,0,0,0,0
Gm47232,12,8,4,0,5,6
Ddx6,8039,5571,5649,4827,4916,4231
Gm30671,0,0,0,0,1,0
E030022I16Rik,12,17,3,5,9,6
Gm47234,0,2,1,3,0,0
Gm47238,0,0,0,0,0,0
Gm3953,3,0,0,0,0,0
BC049987,0,0,0,0,0,0
Treh,0,0,0,0,0,0
Phldb1,999,827,683,2295,2668,1594
Gm47239,0,0,0,3,1,3
Gm24166,0,0,0,0,0,0
Arcn1,6486,4102,4401,7076,6046,6023
Gm48562,3,0,2,1,4,2
Ift46,507,393,386,188,212,222
Tmem25,48,40,37,9,5,11
Gm48702,0,0,0,0,0,0
Ttc36,0,0,0,0,0,0
Kmt2a,1773,1268,1370,1143,1200,1013
Gm48314,0,0,0,0,0,0
Gm39326,0,0,1,7,5,2
Gm26249,0,0,0,0,0,0
Atp5l,1422,1131,983,1376,1290,1027
Gm30934,22,1,6,4,0,3
Ube4a,1995,1315,1301,1369,1201,1212
Gm19121,0,0,0,9,0,2
Cd3g,0,0,0,2,0,2
Cd3d,3,0,1,0,4,2
Cd3e,0,0,1,0,1,0
Gm48719,0,0,0,0,0,0
Gm48720,0,0,0,0,0,0
Mpzl2,0,0,0,0,0,0
Gm48840,0,0,0,0,0,0
Mpzl3,8,17,2,11,14,8
Jaml,16,24,14,47,45,28
Gm10684,0,0,0,0,0,1
Gm47596,0,0,0,0,0,0
Scn2b,0,0,0,0,0,0
Scn4b,2,0,0,0,0,6
Gm39327,0,0,0,0,0,0
Tmprss4,0,0,0,0,0,6
Gm17099,0,0,0,0,0,0
BC049352,37,20,19,68,46,46
Il10ra,2721,1878,1951,5729,5915,4598
Gm20612,7,2,2,2,1,3
Mir7086,0,0,1,0,5,5
Gm47964,0,0,0,0,0,0
Lncbate3,0,0,0,0,0,0
Tmprss13,0,0,0,0,0,0
Fxyd6,0,0,0,0,0,1
Fxyd2,330,107,273,93,357,151
Gm48135,0,0,0,0,0,0
4833428L15Rik,0,0,0,0,0,0
Dscaml1,5,0,0,38,10,13
Gm22069,0,0,0,0,0,0
Cep164,882,580,593,262,148,177
2610028D06Rik,0,0,0,0,0,0
Gm7286,0,0,0,0,0,0
Bace1,325,237,201,174,163,129
Gm16536,134,114,93,116,69,98
Gm49338,77,55,72,72,51,40
Rnf214,526,354,357,915,955,781
Gm24646,0,0,0,0,0,0
Pcsk7,1150,824,761,2204,1984,1868
Tagln,9,3,6,15,24,38
Gm48529,15,11,20,44,73,49
Sidt2,2028,1391,1388,1328,1463,1238
Mir7087,2,0,0,6,0,0
A830035O19Rik,4,2,4,6,2,3
Pafah1b2,2576,1739,1791,2959,2567,2555
Sik3,1296,866,903,2514,2401,2071
Apoa1,0,0,0,1,0,0
Apoc3,0,0,0,0,0,0
Gm47528,0,0,0,0,0,0
Apoa4,0,0,0,0,0,0
Gm10680,0,0,0,0,0,0
Apoa5,0,0,0,0,0,0
Gm47544,0,0,0,0,0,0
Zpr1,1382,933,924,844,595,579
Bud13,488,346,342,354,307,299
4931429L15Rik,2,0,0,0,0,1
Gm39329,0,0,0,0,0,0
4930448E22Rik,0,0,0,0,0,0
Gm31374,0,2,1,0,0,0
Gm47141,0,0,0,0,0,0
Gm47144,0,0,0,0,0,0
Gm31432,0,0,0,0,0,0
Gm22659,0,0,0,0,0,0
Gm48945,0,0,0,0,0,0
Gm22805,0,0,0,0,0,0
Gm31557,0,0,0,0,0,0
Gm8863,0,0,0,0,0,0
Gm31614,0,0,0,0,0,0
2900052N01Rik,0,0,0,0,0,0
Gm47153,0,0,0,0,0,0
Gm4791,0,0,0,0,0,0
Gm31698,0,0,0,0,0,0
Gm31816,0,0,0,0,0,0
Gm47160,0,0,0,0,0,0
Gm47161,0,0,0,0,0,0
Gm22286,0,0,0,0,0,0
Cadm1,11487,7853,7648,4967,4442,3864
Gm47198,0,0,1,0,0,0
Gm47197,3,1,4,1,0,0
Gm47213,0,0,0,0,0,0
Gm47215,0,0,0,0,0,0
Gm47236,0,0,0,0,0,0
A730065G17Rik,0,0,0,0,0,0
Gm40518,0,0,0,0,0,0
Nxpe4,100,77,71,37,12,13
Nxpe2,1,0,0,4,1,4
Nxpe1-ps,938,644,547,216,160,165
Gm5616,7,0,2,0,0,0
Rexo2,2156,1371,1330,1515,1459,1251
Rbm7,1858,1135,1289,2916,2663,2328
Gm5617,117,47,64,55,31,51
ENSMUSG00002076361,0,0,0,0,0,0
Nnmt,0,0,0,0,0,0
Zbtb16,249,205,204,1,0,0
Gm32335,0,0,0,0,0,0
Htr3a,0,0,0,0,0,0
Htr3b,0,0,0,0,0,0
Usp28,472,340,283,158,127,123
Cldn25,0,0,0,0,0,0
1700042D02Rik,0,0,0,0,0,0
Zw10,991,638,629,317,220,217
Tmprss5,0,0,0,0,0,0
Gm4894,0,0,0,0,0,0
Drd2,0,0,0,0,0,0
Ankk1,0,0,0,0,0,0
Ttc12,175,121,111,47,78,45
Ncam1,10,1,5,3,6,4
Gm11149,0,0,0,0,0,0
Gm25633,0,0,0,0,0,0
Gm47543,0,0,0,0,0,0
Gm8907,0,0,0,0,0,0
Gm4042,0,0,0,0,0,0
2310003N18Rik,0,0,0,0,0,0
Gm39336,0,0,0,0,0,0
Rpl10-ps3,15,12,14,9,13,3
Plet1os,1,0,2,0,0,0
Plet1,0,0,0,38,43,45
Pts,509,328,294,298,259,255
Gm47077,0,0,0,6,0,0
Bco2,48,14,22,189,222,256
Il18,171,70,85,1271,1177,1273
Tex12,1,0,0,18,27,20
Sdhd,2723,1787,1770,2034,1826,1671
Timm8b,458,284,302,275,281,243
Nkapd1,772,445,459,657,540,484
Pih1d2,2,3,6,6,0,3
Dlat,1796,1187,1249,1161,957,948
Dixdc1,9,9,7,0,0,1
2310030G06Rik,0,0,0,0,0,0
Hspb2,1,0,0,0,0,0
Cryab,12,20,26,7,10,13
1110032A03Rik,194,121,118,77,52,47
Fdxacb1,124,59,64,87,45,69
Alg9,711,465,513,848,823,744
Ppp2r1b,1518,1031,1264,1772,1523,1255
Gm25558,0,0,0,0,0,0
Sik2,533,355,374,141,151,145
Layn,65,51,29,63,62,53
Btg4,0,0,0,1,0,0
Hoatz,0,0,0,0,0,0
Mir34c,0,0,0,0,0,0
Mir34b,0,0,0,0,0,0
Gm32742,0,0,0,0,0,0
Pou2af1,3,0,1,8,3,2
Gm47828,0,0,0,0,0,0
Colca2,0,0,0,2,4,0
2010007H06Rik,0,0,0,5,0,0
1810046K07Rik,0,0,0,0,0,0
Gm47854,0,0,0,0,0,0
Gm7293,0,0,0,0,0,0
Gm8959,0,0,2,0,0,0
Arhgap20,0,0,0,0,0,0
Arhgap20os,0,0,0,0,0,0
Gm6980,0,0,0,0,0,0
4933407I05Rik,0,0,0,0,0,0
Fdx1,295,121,183,163,132,124
Gm6981,11,4,4,2,9,3
Rdx,5261,3388,3504,3880,3577,3221
ENSMUSG00002076614,0,0,0,0,0,0
Zc3h12c,1082,605,638,5796,5468,4589
Mir6244,0,0,0,0,0,0
Gm25562,0,0,0,0,0,0
Gm47957,0,0,0,0,0,0
Gm47960,0,0,0,0,0,0
Gm33125,0,0,0,0,0,0
Btf3-ps15,0,0,0,0,0,0
AI593442,0,0,0,0,0,0
Gm1715,0,0,0,0,0,0
U6|ENSMUSG00002076360.1,0,0,0,0,0,0
Gm47981,0,0,0,0,0,0
Ddx10,1332,767,880,1434,1360,1140
Gm47986,0,0,0,0,0,0
4930510E17Rik,0,0,0,0,0,0
Exph5,4,1,0,0,0,0
Poglut3,661,501,498,101,72,116
Mir130c,0,0,0,0,0,0
4930550C14Rik,2,1,5,0,1,1
Atm,1219,797,781,705,737,695
Npat,939,569,670,224,202,172
Acat1,1844,1099,1213,805,738,689
Cul5,1343,804,863,946,807,817
Gm22304,0,0,0,0,0,0
Gm16124,21,9,34,6,1,2
Rab39,370,192,179,29,38,21
Rps6-ps3,14,6,1,7,3,1
Gm48292,0,0,0,0,0,0
Slc35f2,3,0,0,0,0,0
Sln,0,0,0,0,0,0
Gm16380,0,0,0,0,0,0
Elmod1,0,0,0,0,0,0
Tnfaip8l3,0,0,0,57,66,56
Gm48346,0,0,0,0,2,0
Gm48345,0,0,0,0,0,0
Cyp19a1,0,0,0,0,0,0
Gldnos,0,0,0,0,0,0
Gldn,0,0,0,0,0,0
Dmxl2,1149,657,807,481,461,410
Sh2d7,0,0,0,3,0,0
7SK|ENSMUSG00002075788.1,0,0,0,0,0,0
Cib2,65,82,59,41,16,19
Idh3a,2420,1668,1564,1510,1096,1137
Acsbg1,63,39,37,2,14,7
Gm7368,2,0,3,2,3,0
Dnaja4,6,1,4,1,2,7
Mir5710,0,0,0,0,0,0
Wdr61,1240,819,767,891,795,785
Crabp1,0,0,0,0,0,0
Rab7-ps1,31,11,17,18,27,5
Ireb2,2732,1931,1876,2706,2345,2344
Hykk,30,4,11,5,0,2
AY074887,0,1,0,0,3,1
Psma4,2868,2171,1901,3754,3364,3305
Chrna5,0,0,0,6,2,5
Chrna3,0,0,0,0,0,0
Chrnb4,0,0,0,0,0,0
Gm47877,0,0,0,0,0,0
Gm47886,0,0,0,0,0,0
Gm47887,0,0,0,0,0,0
Gm7395,0,0,0,0,0,0
Ube2q2,1980,1229,1440,1254,1061,902
Fbxo22,777,585,583,430,378,424
Nrg4,10,18,8,24,28,21
Gm15625,0,0,0,1,11,3
Tmem266,0,0,0,40,35,18
Etfa,1753,1254,1180,1452,1487,1241
Gm5917,1,0,0,0,0,0
Isl2,0,0,0,0,0,0
Gm17226,0,0,0,0,0,0
Scaper,450,320,320,187,219,205
Gm23407,0,2,0,0,0,0
Gm7435,2,24,4,0,1,1
4930563M21Rik,0,0,0,0,0,0
Gm7439,0,0,0,0,0,0
Gm7444,0,0,0,0,0,0
Rcn2,2012,1366,1409,1245,1314,1146
Pstpip1,1727,1062,1247,1586,1679,1435
Tspan3,1960,1326,1172,2659,2384,2361
Peak1,8131,5031,5667,221,252,212
ENSMUSG00002075524,140,111,74,174,116,110
Gm29322,0,2,1,0,0,0
Peak1os,22,11,13,19,12,28
Gm37842,3,0,0,0,0,0
Gm36940,0,0,0,0,0,0
Hmg20a,1273,894,891,313,264,305
Gm2296,52,38,30,48,56,47
Gm47175,22,5,14,6,0,1
Gm47176,0,0,0,0,0,0
Gm47178,0,0,0,0,0,0
Gm26868,0,0,0,0,0,0
Lingo1,0,0,3,0,0,0
Gm47235,0,0,0,0,0,0
Odf3l1,12,4,9,5,0,4
Cspg4,525,300,267,34,41,23
Gm47237,0,0,0,0,0,0
Snx33,644,418,374,47,41,38
4930442G15Rik,0,0,1,0,0,5
Gm19936,0,0,0,0,0,0
Imp3,1031,761,657,211,242,217
Snupn,209,122,129,162,88,75
Ptpn9,1616,1081,1079,1033,1058,947
Gm10658,23,12,19,5,6,1
Sin3a,2325,1526,1512,611,579,495
Man2c1os,24,2,6,6,2,3
Man2c1,1875,1211,1242,1082,948,802
Neil1,316,215,225,111,111,112
Commd4,1384,963,885,824,686,586
1700041C23Rik,0,0,0,0,0,0
Trcg1,0,1,0,0,0,0
1700017B05Rik,3066,1861,2031,239,176,234
Gm18996,0,0,0,0,0,0
Gm5121,0,0,0,0,6,7
Ppcdc,503,382,363,83,67,70
Scamp5,1784,1134,1400,268,174,206
D9Wsu149,0,2,0,1,0,0
Gm18103,0,0,0,0,0,0
Gm6166,8,5,4,3,7,1
Rpp25,6,11,10,1,0,0
Cox5a,1284,1040,1048,1613,1393,1207
Gm26631,27,5,9,5,2,5
Fam219b,1133,742,715,214,159,206
Mpi,376,245,260,340,281,301
Scamp2,4096,2552,2612,3358,3051,2666
Ulk3,419,263,329,168,166,157
Cplx3,0,0,0,0,0,0
Lman1l,1,3,0,0,0,0
Csk,5591,3932,3804,2631,2557,2546
Cyp1a2,0,0,0,0,0,0
Cyp1a1,0,0,0,0,0,0
Edc3,945,651,684,632,593,518
Clk3,1215,882,834,1185,1042,997
Gm17231,0,0,0,0,0,0
Arid3b,356,213,205,183,128,201
Ubl7,876,673,597,867,686,644
Sema7a,17,6,3,42,54,37
Gm17322,0,0,0,0,0,0
Cyp11a1,2,0,2,2,5,3
Ccdc33,0,0,0,0,0,0
Gm16130,0,0,0,0,0,0
Stra6,0,0,0,0,0,0
Gm16131,0,0,0,0,0,0
Islr,0,0,0,0,0,0
Gm47174,0,0,0,0,0,0
Islr2,0,0,0,0,0,3
1600029O15Rik,0,0,0,2,0,0
Pml,894,647,592,7739,7245,6761
Mir6385,0,0,0,0,0,0
Stoml1,387,260,284,1014,886,797
Loxl1,0,0,0,0,0,1
Tbc1d21,0,0,0,0,0,0
1700072B07Rik,0,0,0,0,0,0
4930461G14Rik,0,0,0,0,0,0
Insyn1,0,0,0,0,0,0
Cd276,423,242,326,208,180,113
Gm10657,9,0,0,0,0,0
Nptn,13906,9357,8838,7333,6474,5479
Rec114,66,24,31,35,10,29
Gm20620,0,0,0,0,0,0
Hcn4,0,0,0,8,5,9
Neo1,82,41,43,15,14,4
Gm47271,0,0,0,0,0,0
Gm7589,9,5,2,8,5,8
Gm33053,0,0,0,0,0,0
Adpgk,1864,1186,1190,742,616,628
Bbs4,169,142,121,57,45,73
Arih1,3917,2642,2739,3121,2713,2347
Rps11-ps1,1,4,3,2,2,3
Gm33180,0,0,0,0,0,0
Tmem202,69,37,31,50,32,21
Hexa,24704,16893,16907,13956,12839,10365
Celf6,2,0,0,0,6,0
Parp6,530,332,369,265,221,217
Pkm,69994,49661,46563,44353,40105,37896
Gm49759,1159,912,866,937,735,945
Gramd2,0,1,0,2,0,2
Senp8,355,185,172,84,103,94
Myo9a,1211,744,856,522,514,472
Btf3-ps2,0,0,0,1,0,0
Gm20275,0,0,0,0,0,0
Gm2735,0,0,0,0,0,0
Gm48805,0,0,0,0,0,0
Nr2e3,0,0,0,0,0,0
Gm7616,0,0,0,0,0,0
Gm15507,0,0,0,0,0,0
Thsd4,0,0,0,0,0,0
5S_rRNA|ENSMUSG00002075160.1,0,0,0,0,0,0
2010001M07Rik,0,0,0,0,0,0
Gm47676,0,0,0,0,0,0
Gm22099,0,0,0,0,0,0
9230112J17Rik,0,0,0,0,0,0
Gm49334,0,0,0,0,0,0
Gm47740,0,0,0,0,0,0
Gm17853,0,0,0,0,0,0
Lrrc49,194,146,155,115,155,132
Larp6,0,0,0,0,0,0
1700036A12Rik,0,0,0,0,0,0
Uaca,373,296,213,187,228,200
Gm9869,0,0,0,11,19,9
Gm47923,0,0,0,0,0,0
Gm5122,7,5,1,0,0,3
Gm33699,25,27,23,7,8,8
Gm39348,0,3,3,0,0,0
Gm34004,0,0,0,0,0,0
Gm33914,0,0,0,0,0,0
4933433G08Rik,0,0,0,0,0,0
I730028E13Rik,0,0,0,0,0,0
Gm34105,0,0,0,0,0,0
B930092H01Rik,0,0,0,0,0,1
Gm10655,0,1,0,4,5,3
Tle3,1508,1129,1116,10525,11029,9683
Gm34322,0,0,0,0,0,0
Gm47240,0,0,0,0,0,0
Gm34424,0,0,0,0,0,0
Gm47241,0,0,0,0,0,0
Gm19208,0,0,0,0,0,0
Rplp1,23698,16272,16164,17917,18315,14871
Kif23,1610,1405,1425,177,199,219
Paqr5,9,2,1,0,0,0
7SK|ENSMUSG00002075495.1,0,0,0,0,0,0
Glce,897,643,653,234,263,171
Mir5133,0,0,0,0,0,0
Gm47262,0,0,0,0,0,0
A730043L09Rik,0,0,0,0,0,0
ENSMUSG00002076714,0,0,0,0,0,0
Spesp1,0,0,0,0,0,0
Gm35288,0,0,0,1,0,0
Anp32a,4040,2569,3099,7463,6744,5727
Coro2b,3,9,2,1,0,0
5S_rRNA|ENSMUSG00002075135.1,0,0,0,0,0,0
Itga11,2,0,0,0,0,0
Gm7653,4,0,0,0,0,0
Fem1b,3058,1936,2064,1101,962,946
Cln6,2025,1400,1290,590,500,421
Gm10653,3,1,3,0,3,3
Gm47274,0,0,0,0,0,0
Calml4,0,4,3,0,0,0
Pias1,2267,1432,1383,1750,1518,1440
Gm24526,0,0,0,0,0,0
Gm48193,0,0,0,0,0,0
Gm6082,0,0,0,0,0,0
Gm25064,0,0,0,0,0,0
Skor1,0,3,0,1,0,0
Map2k5,693,515,496,368,312,227
2300009A05Rik,64,45,22,27,12,7
Gm16759,0,3,0,0,0,0
Iqch,0,0,0,0,0,0
Gm25995,0,0,0,0,0,0
Gm6257,0,0,4,1,0,0
Aagab,2054,1355,1375,354,303,326
Smad3,474,325,425,13,11,4
Gm2553,0,0,0,0,0,0
Gm18541,5,2,4,20,2,5
Gm36033,0,0,0,0,0,0
Smad6,946,568,534,139,146,79
1700055C04Rik,0,0,0,0,0,0
5S_rRNA|ENSMUSG00002076536.1,0,0,0,0,0,0
Scarletltr,0,0,0,0,0,5
Lctl,1,0,0,0,0,0
Zwilch,685,525,423,223,170,194
Rpl4,28347,19268,19046,21711,19520,17357
Gm23344,0,0,0,0,0,0
Snord16a,0,0,0,0,0,0
Gm22571,2,7,0,0,0,0
Gm23136,3,6,2,1,0,1
Gm22455,0,0,0,0,0,0
Snapc5,1198,733,816,488,583,458
Map2k1,6118,3857,3853,11431,11000,9541
ENSMUSG00002075562,0,0,0,0,0,0
Gm48855,0,0,1,0,4,0
Uchl4,2,4,0,1,2,2
Tipin,1004,772,685,212,104,113
Gm24289,1,0,0,0,0,0
Dis3l,893,518,663,266,294,235
Megf11,11,11,8,31,16,9
Rab11a,3852,2382,2458,2713,2227,2211
ENSMUSG00002076457,0,0,0,0,0,0
Dennd4a,1294,748,820,1334,1228,974
Gm24347,0,0,0,0,0,0
Slc24a1,0,0,0,0,3,2
Ints14,1364,912,877,1046,942,909
ENSMUSG00002075215,0,0,0,0,0,0
Hacd3,2196,1561,1506,1669,1244,1330
Dpp8,4760,3203,3097,2612,2332,2165
Gm47350,0,0,2,0,0,0
Igdcc4,1,0,0,2,0,2
Igdcc3,0,0,1,0,0,0
Parp16,135,91,95,24,18,23
Gm25313,0,0,0,0,0,0
Rnu5g,0,0,0,1,2,0
Cilp,0,0,0,0,0,0
Clpx,1326,831,824,678,670,615
Gm16218,0,0,0,0,0,3
Gm39363,1,0,0,4,0,3
Gm19219,0,0,0,0,0,0
Gm47192,0,0,0,0,0,0
Pdcd7,613,451,401,281,315,294
Ubap1l,2,1,1,8,0,2
Gm17875,1,0,0,0,0,0
Kbtbd13,0,0,0,0,0,0
Rasl12,0,0,0,0,2,0
Slc51b,0,0,0,0,0,0
Mtfmt,359,275,228,153,128,119
Gm47270,11,3,3,0,5,0
Spg21,3010,2058,2068,1406,1371,1245
Ankdd1a,29,29,9,4,2,2
Gm17749,44,42,23,4,2,9
Plekho2,16624,11476,10616,13872,12259,11243
Pif1,251,226,254,71,92,61
Rbpms2,12,7,2,9,1,9
Oaz2,922,686,582,594,573,613
Zfp609,800,511,523,509,399,382
Trip4,953,587,616,632,596,587
5S_rRNA|ENSMUSG00002075972.1,0,0,2,0,0,0
Gm16073,0,0,0,0,0,0
Pclaf,2587,2037,1732,973,713,892
Gm23248,0,0,0,0,0,0
Csnk1g1,723,467,474,472,346,409
Gm22657,0,0,0,0,0,2
Ppib,1641,1087,1198,1348,1081,1004
Snx22,10,5,5,3,1,2
Snx1,6308,4296,4498,3422,3246,2833
Ciao2a,3244,2142,2224,1554,1262,1240
Dapk2,9,1,3,0,3,1
Herc1,2567,1640,1768,2057,2061,1801
Gm23428,0,0,0,0,0,0
Gm28379,0,0,0,1,0,0
Fbxl22,6,1,1,8,5,0
Usp3,1129,688,728,1149,1146,854
Gm15563,0,0,1,0,0,1
Car12,3,1,1,0,4,4
Aph1b,209,171,119,78,60,66
Gm10647,0,0,0,0,0,0
BC050972,0,3,5,0,0,0
Ppp1r2-ps4,1,3,3,4,6,5
Aph1c,785,539,609,69,65,39
Gm17098,0,3,1,0,0,0
Rab8b,10218,6627,7019,17631,15442,13310
Rps27l,2256,1527,1401,1849,1748,1527
Lactb,1043,747,669,384,297,252
U6|ENSMUSG00002076756.1,0,0,0,0,0,0
Tpm1,3034,2133,2114,1517,1392,1190
Gm10646,0,0,0,0,0,0
Gm22145,0,0,0,0,0,0
Gm19299,0,0,0,0,0,0
Tln2,14,7,12,6,2,9
Mir190a,0,0,0,0,0,0
Gm47047,0,0,0,0,0,0
Gm47110,0,0,0,0,0,0
Mir7241,0,0,0,0,0,0
Mir7242,0,0,0,0,0,0
Gm7787,0,0,1,0,0,0
M5C1000I18Rik,0,0,0,0,0,0
C2cd4b,0,0,0,0,0,0
C2cd4a,0,0,0,0,0,0
Vps13c,2964,1877,1965,296,284,286
Gm20745,0,0,0,0,0,0
Gm28195,0,0,0,0,0,0
Gm22382,0,0,0,0,0,0
Gm19987,0,0,0,0,0,0
Gm22169,0,0,0,0,0,0
4930502A04Rik,0,0,0,0,0,0
ENSMUSG00002075243,0,0,0,0,0,0
Gm47169,0,0,0,0,0,0
Rora,325,193,246,62,48,47
Gm15511,0,0,0,0,0,0
Ice2,411,352,283,183,98,125
Gm7802,0,0,0,0,0,0
Gm18587,0,0,0,0,0,0
Gm4978,0,0,0,0,0,0
Anxa2,18180,12896,12347,22268,21014,18580
Mir3109,0,0,0,2,0,0
Gm16144,17,9,9,13,9,7
Gm47203,0,0,0,0,0,0
Foxb1,0,0,0,0,0,0
B230323A14Rik,0,0,0,0,0,0
Gm18745,0,0,0,0,0,0
Gm28731,2,3,0,0,0,4
Bnip2,4543,3117,3046,3850,3452,3340
Gtf2a2,637,442,472,339,277,306
Gcnt3,0,0,1,0,0,0
Gm47233,0,0,0,0,0,0
2210414F02Rik,0,0,0,0,0,0
Fam81a,0,0,1,0,0,0
Gm24257,0,0,0,0,0,0
Myo1e,14898,11025,9717,6951,6343,5408
Mir5626,0,0,0,0,0,0
Ccnb2,1330,1272,1016,671,655,654
Rnf111,2871,1848,1856,2072,2009,1830
Gm24615,0,0,0,0,0,0
U6|ENSMUSG00002076837.1,0,0,0,0,0,0
Gm23730,0,0,0,0,0,0
Gm22229,0,0,0,0,0,0
Sltm,1888,1377,1257,1527,1282,1255
Mindy2,2562,1680,1765,435,361,376
Gm10642,22,10,3,5,0,1
Adam10,9075,5789,5994,3451,3079,2909
Lipc,8,8,4,8,0,6
ENSMUSG00002075566,0,0,0,0,0,0
Gm3436,2,2,1,8,4,9
Gm32017,0,0,0,0,0,0
Aqp9,46,16,51,414,305,312
Gm47268,0,0,0,0,0,0
Gm32511,0,0,0,0,0,0
Aldh1a2,4,1,0,3,3,4
Gm48124,0,0,0,0,0,0
Polr2m,3263,2046,2009,2241,2011,1929
Myzap,0,0,0,1,1,0
Gm6018,0,0,0,0,0,0
Cgnl1,1619,1052,1079,460,494,344
Gm27220,0,0,0,0,0,0
Gm37660,10,6,4,9,0,6
Tcf12,2109,1310,1468,1106,1026,823
Gm38057,9,5,10,6,7,1
Gm38111,0,0,0,1,0,0
Gm18821,0,0,0,0,0,0
Gm37879,0,0,0,0,0,0
Gm27152,0,0,0,0,0,0
Gm37663,0,0,0,0,0,0
Gm37023,0,0,0,0,0,0
A430027C01Rik,4,3,1,0,0,1
ENSMUSG00002076016,0,0,0,0,0,0
Gm37137,0,0,0,0,0,0
Rpl15-ps2,7,3,2,6,5,0
Gm25045,0,0,0,0,0,0
Gm7863,0,0,0,0,0,0
Uba52-ps,9,2,3,3,9,1
Gm27159,0,0,0,0,0,0
Gm27188,1,0,0,0,0,0
Gm7870,0,0,0,0,0,0
Gm25163,0,0,0,0,0,0
Gm27253,0,0,0,0,0,0
Zfp280d,597,364,393,257,195,237
Gm19353,0,0,1,0,0,0
Gm17828,2,2,1,1,2,1
Gm37983,0,0,1,0,0,0
Gm37303,1,3,4,0,2,0
Gm37581,1,6,0,0,0,0
BC065403,0,0,0,0,0,0
Gm37150,0,0,0,0,0,0
Gm27230,0,0,0,0,0,0
Gm27255,0,0,0,0,0,0
Gm27254,0,0,0,0,0,1
Mns1,116,116,90,16,8,17
Gm36948,1,0,0,0,0,3
Gm27231,0,0,0,0,0,0
Tex9,41,38,15,4,2,4
ENSMUSG00002076294,0,0,0,0,0,0
4930509E16Rik,1,0,3,0,0,0
Rfx7,1077,802,784,292,308,262
Gm19427,0,0,0,0,0,0
Gm37105,4,0,0,0,0,1
Gm18014,0,0,0,0,0,0
Gm27241,0,0,0,0,0,0
Gm27232,0,0,0,0,0,0
Gm23057,0,0,0,0,0,0
Nedd4,78,43,39,52,44,25
A530064N14Rik,0,0,0,0,0,0
Gm7265,0,0,0,0,0,0
Gm37955,0,0,0,0,0,0
Gm36936,0,0,0,0,0,8
Gm27204,0,0,0,0,0,0
